0 5000 23 1.002
1 5000 33 0.998002
2 4995 23 1.002
3 4985.01 33 0.997996
4 4970.05 23 1.00201
5 4950.17 33 0.997982
6 4925.42 23 1.00203
7 4895.87 33 0.99796
8 4861.6 23 1.00206
9 4822.71 33 0.997929
10 4779.3 23 1.00209
11 4731.51 33 0.997889
12 4679.46 23 1.00278
13 4623.31 36 0.997624
14 4563.21 25 1.00241
15 4499.32 36 0.997336
16 4431.83 24 1.00271
17 4360.92 36 0.997252
18 4286.79 24 1.0028
19 4209.62 36 0.997153
20 4129.64 24 1.00291
21 4047.05 36 0.997039
22 3962.06 24 1.00303
23 3874.9 36 0.997165
24 3785.77 25 1.00344
25 3694.91 38 0.996758
26 3602.54 26 1.00334
27 3508.88 38 0.996586
28 3414.14 26 1.00235
29 3318.54 34 0.998494
30 3222.3 29 1.00155
31 3125.63 34 0.997763
32 3028.74 27 1.00165
33 2931.82 32 0.998296
34 2835.07 27 1.00177
35 2738.68 32 0.998176
36 2642.82 27 1.00189
37 2547.68 32 0.998039
38 2453.42 27 1.00286
39 2360.19 34 0.997461
40 2268.14 28 1.00088
41 2177.41 30 0.999082
42 2088.14 28 1.00096
43 2000.44 30 0.998501
44 1914.42 27 1.00052
45 1830.19 28 0.998908
46 1747.83 26 1.00459
47 1667.43 34 0.993425
48 1589.06 23 1.00631
49 1512.78 33 0.992755
50 1438.66 22 1.00768
51 1366.72 33 0.99271
52 1297.02 23 1.01241
53 1229.58 39 0.987072
54 1164.41 23 1.01384
55 1101.53 39 0.986475
56 1040.95 24 1.01842
57 982.653 43 0.983849
58 926.642 27 1.01413
59 872.897 40 0.982963
60 821.396 25 1.00979
61 772.112 33 0.989692
62 725.013 25 1.01249
63 680.062 34 0.981066
64 637.218 21 1.01263
65 596.436 29 0.986677
66 557.668 21 1.02542
67 520.862 35 0.969749
68 485.964 19 1.03347
69 452.919 35 0.967424
70 421.667 20 1.01433
71 392.151 26 0.992379
72 364.308 23 1.03065
73 338.078 34 0.97373
74 313.398 25 1.0064
75 290.207 27 1.00345
76 268.441 28 1.0188
77 248.04 33 0.976101
78 228.941 27 1.02208
79 211.083 32 1.02883
80 194.408 38 0.954761
81 178.855 29 1.00561
82 164.368 30 1
83 150.89 30 1.01334
84 138.366 32 0.950668
85 126.743 25 1.04848
86 115.97 31 1.0531
87 105.996 37 0.892962
88 96.7748 25 1.02088
89 88.2586 27 1
90 80.4036 27 0.883051
91 73.1673 17 1.14645
92 66.509 27 1.03053
93 60.3902 29 0.93591
94 54.7739 25 1.03719
95 49.6252 27 1.12852
96 44.9108 33 1
97 40.5993 33 0.801173
98 36.6612 24 1.08527
99 33.0684 27 0.886068
100 29.7946 23 0.84551
101 26.8152 18 1.25076
102 24.1068 24 0.959367
103 21.6479 23 1
104 19.4182 23 0.856848
105 17.3987 20 1.18818
106 15.5718 23 1.13705
107 13.9212 25 1.24048
108 12.4317 28 1.37955
109 11.089 32 1.09437
110 9.88033 32 0.402162
111 8.7935 23 3.11804
112 7.81742 33 0.681296
113 6.94187 30 0.364812
114 6.15744 23 4.31306
115 5.45549 32 1.73309
116 4.82811 35 2.28984
117 4.26805 39 0.245172
118 3.76869 33 0.5882
119 3.32398 31 1
120 2.92843 31 0.0915965
121 2.57702 24 3.20316
122 2.2652 27 0.643095
123 1.98884 26 1.65335
124 1.74422 27 1
125 1.52793 27 1.92414
126 1.33694 28 0.00251921
127 1.16849 20 2.35328
128 1.02009 21 0.0528171
129 0.889517 18 3.07777
130 0.77477 19 403150
131 0.67405 29 0.00264712
132 0.585749 25 0.18137
133 0.50843 24 51.0945
134 0.440809 26 0.0107043
135 0.381741 24 0.00530471
136 0.330206 22 427.021
137 0.285298 24 8.14699e-07
138 0.246212 20 1.13664e+07
139 0.212235 24 1
140 0.182734 24 1
141 0.157151 24 2.97105e-06
142 0.134993 22 1648.79
143 0.115824 23 1
144 0.0992611 23 1
145 0.0849675 23 1
146 0.0726472 23 1
147 0.0620407 23 9.9965e-08
148 0.0529207 22 1
149 0.0450885 22 1.44632e+48
150 0.0383703 27 1
151 0.0326147 27 4.83175e-14
152 0.0276899 26 1
153 0.023481 26 1
154 0.0198884 26 1
155 0.0168256 26 6.47871e+25
156 0.0142177 27 1
157 0.0119997 27 1
158 0.0101157 27 1
159 0.00851746 27 1
160 0.00716318 27 1
161 0.00601707 27 1
162 0.00504833 27 1
163 0.0042305 27 1
164 0.00354093 27 1
165 0.00296021 27 1
166 0.00247178 27 1
167 0.00206146 27 1
168 0.0017172 27 1
169 0.00142871 27 1
170 0.00118726 27 inf
171 0.000985424 27 1
172 0.000816916 27 1
173 0.000676407 27 1
174 0.000559388 27 1
175 0.000462055 27 1
176 0.000381195 27 1
177 0.000314105 27 1
178 0.000258508 27 1
179 0.000212494 27 1
180 0.000174458 27 1
181 0.000143055 27 1
182 0.000117162 27 1
183 9.58387e-05 27 1
184 7.83002e-05 27 1
185 6.3893e-05 27 1
186 5.20728e-05 27 1
187 4.23873e-05 27 0
188 3.44609e-05 25 1
189 2.79823e-05 25 1
190 2.26936e-05 25 1
191 1.83819e-05 25 1
192 1.48709e-05 25 1
193 1.20157e-05 25 1
194 9.69672e-06 25 1
195 7.81558e-06 25 1
196 6.29156e-06 25 1
197 5.05843e-06 25 1
198 4.06194e-06 25 1
199 3.2577e-06 25 1
200 2.60944e-06 25 1
201 2.08757e-06 25 1
202 1.66799e-06 25 1
203 1.33107e-06 25 1
204 1.06089e-06 25 1
205 8.44486e-07 25 1
206 6.71387e-07 25 1
207 5.33102e-07 25 1
208 4.2277e-07 25 1
209 3.34855e-07 25 1
210 2.64891e-07 25 1
211 2.09285e-07 25 1
212 1.65147e-07 25 1
213 1.30157e-07 25 1
214 1.02455e-07 25 1
215 8.05509e-08 25 0
216 6.3254e-08 24 1
217 4.96127e-08 24 1
218 3.88685e-08 24 1
219 3.04169e-08 24 1
220 2.37775e-08 24 1
221 1.85685e-08 24 1
222 1.44869e-08 24 1
223 1.1293e-08 24 1
224 8.79699e-09 24 inf
225 6.84887e-09 24 1
226 5.33037e-09 24 1
227 4.14831e-09 24 1
228 3.22934e-09 24 1
229 2.51585e-09 24 1
230 1.96262e-09 24 1
231 1.53422e-09 24 1
232 1.20291e-09 24 1
233 9.47038e-10 24 1
234 7.49678e-10 24 1
235 5.97653e-10 24 1
236 4.80705e-10 24 1
237 3.90859e-10 24 1
238 3.21925e-10 24 1
239 2.69107e-10 24 1
240 2.2869e-10 24 1
241 1.97805e-10 24 1
242 1.74234e-10 24 0
243 1.56269e-10 23 1
244 1.42596e-10 23 1
245 1.32202e-10 23 1
246 1.24313e-10 23 1
247 1.18332e-10 23 1
248 1.13804e-10 23 1
249 1.10381e-10 23 1
250 1.07796e-10 23 1
251 1.05847e-10 23 1
252 1.04379e-10 23 1
253 1.03276e-10 23 1
254 1.02447e-10 23 1
255 1.01825e-10 23 1
256 1.0136e-10 23 1
257 1.01012e-10 23 1
258 1.00752e-10 23 1
259 1.00558e-10 23 1
260 1.00413e-10 23 1
261 1.00306e-10 23 1
262 1.00226e-10 23 1
263 1.00167e-10 23 1
264 1.00123e-10 23 inf
265 1.0009e-10 23 1
266 1.00067e-10 23 1
267 1.00049e-10 23 1
268 1.00036e-10 23 inf
269 1.00026e-10 23 1
270 1.00019e-10 23 1
271 1.00014e-10 23 1
272 1.0001e-10 23 1
273 1.00007e-10 23 1
274 1.00005e-10 23 inf
275 1.00004e-10 23 1
276 1.00003e-10 23 1
277 1.00002e-10 23 1
278 1.00001e-10 23 1
279 1.00001e-10 23 1
280 1.00001e-10 23 1
281 1.00001e-10 23 1
282 1e-10 23 1
283 1e-10 23 inf
284 1e-10 23 1
285 1e-10 23 1
286 1e-10 23 1
287 1e-10 23 1
288 1e-10 23 1
289 1e-10 23 1
290 1e-10 23 1
291 1e-10 23 1
292 1e-10 23 1
293 1e-10 23 1
294 1e-10 23 1
295 1e-10 23 1
296 1e-10 23 1
297 1e-10 23 1
298 1e-10 23 1
299 1e-10 23 1
300 1e-10 23 1
301 1e-10 23 1
302 1e-10 23 0
303 1e-10 22 0
304 1e-10 19 1
305 1e-10 19 1
306 1e-10 19 1
307 1e-10 19 1
308 1e-10 19 1
309 1e-10 19 1
310 1e-10 19 1
311 1e-10 19 1
312 1e-10 19 1
313 1e-10 19 1
314 1e-10 19 1
315 1e-10 19 1
316 1e-10 19 1
317 1e-10 19 1
318 1e-10 19 1
319 1e-10 19 1
320 1e-10 19 1
321 1e-10 19 1
322 1e-10 19 1
323 1e-10 19 1
324 1e-10 19 1
325 1e-10 19 1
326 1e-10 19 1
327 1e-10 19 1
328 1e-10 19 1
329 1e-10 19 1
330 1e-10 19 1
331 1e-10 19 1
332 1e-10 19 1
333 1e-10 19 1
334 1e-10 19 1
335 1e-10 19 1
336 1e-10 19 1
337 1e-10 19 1
338 1e-10 19 1
339 1e-10 19 1
340 1e-10 19 1
341 1e-10 19 1
342 1e-10 19 1
343 1e-10 19 1
344 1e-10 19 1
345 1e-10 19 1
346 1e-10 19 1
347 1e-10 19 1
348 1e-10 19 1
349 1e-10 19 1
350 1e-10 19 1
351 1e-10 19 1
352 1e-10 19 1
353 1e-10 19 1
354 1e-10 19 1
355 1e-10 19 1
356 1e-10 19 1
357 1e-10 19 1
358 1e-10 19 1
359 1e-10 19 1
360 1e-10 19 1
361 1e-10 19 1
362 1e-10 19 1
363 1e-10 19 1
364 1e-10 19 1
365 1e-10 19 1
366 1e-10 19 1
367 1e-10 19 1
368 1e-10 19 1
369 1e-10 19 1
370 1e-10 19 1
371 1e-10 19 1
372 1e-10 19 1
373 1e-10 19 1
374 1e-10 19 1
375 1e-10 19 1
376 1e-10 19 1
377 1e-10 19 1
378 1e-10 19 1
379 1e-10 19 1
380 1e-10 19 1
381 1e-10 19 1
382 1e-10 19 1
383 1e-10 19 1
384 1e-10 19 1
385 1e-10 19 1
386 1e-10 19 1
387 1e-10 19 1
388 1e-10 19 1
389 1e-10 19 1
390 1e-10 19 1
391 1e-10 19 1
392 1e-10 19 1
393 1e-10 19 1
394 1e-10 19 1
395 1e-10 19 1
396 1e-10 19 1
397 1e-10 19 1
398 1e-10 19 1
399 1e-10 19 1
400 1e-10 19 1
401 1e-10 19 1
402 1e-10 19 1
403 1e-10 19 1
404 1e-10 19 1
405 1e-10 19 1
406 1e-10 19 1
407 1e-10 19 1
408 1e-10 19 1
409 1e-10 19 1
410 1e-10 19 1
411 1e-10 19 1
412 1e-10 19 1
413 1e-10 19 1
414 1e-10 19 1
415 1e-10 19 1
416 1e-10 19 1
417 1e-10 19 1
418 1e-10 19 1
419 1e-10 19 1
420 1e-10 19 1
421 1e-10 19 1
422 1e-10 19 1
423 1e-10 19 1
424 1e-10 19 1
425 1e-10 19 1
426 1e-10 19 1
427 1e-10 19 1
428 1e-10 19 1
429 1e-10 19 1
430 1e-10 19 1
431 1e-10 19 1
432 1e-10 19 1
433 1e-10 19 1
434 1e-10 19 1
435 1e-10 19 1
436 1e-10 19 1
437 1e-10 19 1
438 1e-10 19 1
439 1e-10 19 1
440 1e-10 19 1
441 1e-10 19 1
442 1e-10 19 1
443 1e-10 19 1
444 1e-10 19 1
445 1e-10 19 1
446 1e-10 19 1
447 1e-10 19 1
448 1e-10 19 1
449 1e-10 19 1
450 1e-10 19 1
451 1e-10 19 1
452 1e-10 19 1
453 1e-10 19 1
454 1e-10 19 1
455 1e-10 19 1
456 1e-10 19 1
457 1e-10 19 1
458 1e-10 19 1
459 1e-10 19 1
460 1e-10 19 1
461 1e-10 19 1
462 1e-10 19 1
463 1e-10 19 1
464 1e-10 19 1
465 1e-10 19 inf
466 1e-10 19 1
467 1e-10 19 1
468 1e-10 19 1
469 1e-10 19 1
470 1e-10 19 1
471 1e-10 19 1
472 1e-10 19 1
473 1e-10 19 1
474 1e-10 19 1
475 1e-10 19 1
476 1e-10 19 1
477 1e-10 19 1
478 1e-10 19 1
479 1e-10 19 1
480 1e-10 19 1
481 1e-10 19 1
482 1e-10 19 1
483 1e-10 19 1
484 1e-10 19 1
485 1e-10 19 1
486 1e-10 19 1
487 1e-10 19 1
488 1e-10 19 1
489 1e-10 19 1
490 1e-10 19 1
491 1e-10 19 1
492 1e-10 19 1
493 1e-10 19 1
494 1e-10 19 1
495 1e-10 19 1
496 1e-10 19 1
497 1e-10 19 1
498 1e-10 19 1
499 1e-10 19 1
500 1e-10 19 1
501 1e-10 19 1
