5000 1.0014
4995 1.0014
4970.05 1.00141
4925.42 1.00142
4861.6 1.00144
4779.3 1.00126
4679.46 1.00128
4563.21 1.0011
4431.83 1.00181
4286.79 1.00187
4129.64 1.0017
3962.06 1.00177
3785.77 1.00238
3602.54 1.0025
3414.14 1.00352
3222.3 1.00498
3028.74 1.00629
2835.07 1.00779
2642.82 1.00836
2453.42 1.0086
2268.14 1.0053
2088.14 1.00336
1914.42 1.00366
1747.83 1.00459
1589.06 1.00378
1438.66 1.00488
1297.02 1.00852
1164.41 1.00517
1040.95 1.00868
926.642 1.00867
821.396 1.00244
772.112 1.0013
637.218 1.00314
557.668 1.01445
485.964 1.00412
421.667 1.00475
364.308 1.01382
313.398 1.02913
268.441 1.02642
228.941 1.05381
194.408 1.03134
164.368 1.05628
138.366 1.0906
115.97 1.13808
96.7748 1.02088
88.2586 1.02292
73.1673 1.01376
60.3902 1.03367
54.7739 1.13632
40.5993 1.6366
29.7946 1.14368
26.8152 1.50714
19.4182 1.22874
13.9212 2.36787
9.88033 2.7514
8.7935 1.7658
5.45549 5.20549
4.82811 1.23013
3.76869 2.21673
2.2652 3.75988
1.52793 50.7481
1.33694 2.11272
0.330206 8824.17
0.182734 238.039
0.0383703 4.33533e+22
0.0042305 4.55029e+102
