5000 1.0002
4985.01 1.0002
4950.17 1.0002
4895.87 1.00041
4431.83 1.00023
4360.92 1.00046
4209.62 1.00048
4047.05 1.00049
3874.9 1.00052
3694.91 1.00081
3508.88 1.00086
3318.54 1.0006
3125.63 1.00064
2931.82 1.00068
2642.82 1.00151
2453.42 1.00245
2268.14 1.00177
2088.14 1.00192
1914.42 1.00105
1747.83 1.00114
1297.02 1.00464
1164.41 1.00517
1040.95 1.00675
926.642 1.00108
772.112 1.0065
680.062 1.00442
596.436 1.00673
557.668 1.00539
485.964 1.01034
452.919 1.00443
421.667 1.01433
313.398 1.00962
248.04 1.01626
211.083 1.02397
178.855 1.04574
150.89 1.04748
126.743 1.10801
105.996 1.01905
88.2586 1.03458
66.509 1.29124
54.7739 1.09558
44.9108 1.22189
36.6612 1.42561
29.7946 1.82967
24.1068 1.64507
19.4182 1.05285
17.3987 1.33293
13.9212 1.53879
11.089 1.43436
9.88033 1.22436
7.81742 1.66809
4.26805 2.0196
3.76869 1.7001
3.32398 6.08036
2.57702 3.20316
1.02009 7.10369
0.67405 2.77374e+06
0.381741 13.73
0.157151 3.81302e+16
0.0726472 950889
0.0168256 4.19737e+51
