4995 1.0002
4985.01 1.0002
4950.17 1.00061
4861.6 1.00021
4779.3 1.00021
4623.31 1.00065
4499.32 1.00067
4360.92 1.00253
4209.62 1.00262
4047.05 1.00272
3874.9 1.00284
3694.91 1.00244
3508.88 1.00228
3318.54 1.00241
3125.63 1.00256
2931.82 1.00239
2738.68 1.00329
2547.68 1.00315
2268.14 1.00044
2088.14 1.00048
1747.83 1.00229
1589.06 1.00063
1438.66 1.0007
1366.72 1.0022
1229.58 1.00653
1101.53 1.00638
982.653 1.0092
872.897 1.00921
772.112 1.0183
680.062 1.0178
596.436 1.02719
520.862 1.03914
452.919 1.00665
392.151 1.0443
338.078 1.00891
290.207 1.03506
248.04 1.01217
211.083 1.04851
178.855 1.08748
164.368 1.01224
150.89 1.04748
126.743 1.07359
105.996 1.15202
80.4036 1.28242
66.509 1.11099
60.3902 1.05093
49.6252 1.35292
36.6612 1.02765
33.0684 1.12858
26.8152 1.88508
21.6479 1.66218
17.3987 2.81387
13.9212 1.24048
11.089 2.46401
8.7935 2.78287
6.94187 3.16587
5.45549 5.20549
4.26805 1.59775
3.32398 1.8252
2.92843 7.75922
1.98884 12.3546
1.52793 50.7481
1.33694 9.43031
1.02009 50.4624
0.889517 29.1547
0.67405 32370.2
0.50843 365.226
0.330206 7.78659e+07
0.134993 7.39027e+12
0.0992611 23728.7
0.0849675 1.66956e+10
0.00851746 9.74393e+50
