5000 1.0022
4985.01 1.00161
4950.17 1.00182
4895.87 1.00307
4822.71 1.00332
4731.51 1.00318
4623.31 1.00238
4499.32 1.00312
4360.92 1.00345
4209.62 1.00309
4047.05 1.00322
3874.9 1.00362
3694.91 1.0038
3508.88 1.004
3318.54 1.00453
3125.63 1.00385
2931.82 1.00376
2738.68 1.00366
2547.68 1.00393
2360.19 1.0034
2177.41 1.00368
2000.44 1.00401
1830.19 1.00274
1667.43 1.003
1512.78 1.00331
1366.72 1.00513
1229.58 1.00489
1101.53 1.00364
982.653 1.00612
872.897 1.01036
772.112 1.01698
680.062 1.01332
596.436 1.03584
520.862 1.03318
452.919 1.03139
392.151 1.01801
338.078 1.02092
290.207 1.04222
248.04 1.03278
228.941 1.01319
211.083 1.00952
178.855 1.01691
115.97 1.0174
88.2586 1.09488
80.4036 1.03802
66.509 1.1449
54.7739 1.17858
49.6252 1.15149
40.5993 1.55793
33.0684 1.43747
26.8152 2.63689
19.4182 2.16511
15.5718 2.62027
12.4317 1.27293
6.15744 1.38377
4.26805 5.15566
3.32398 11.0979
2.92843 1.40703
2.57702 10.2602
2.2652 53.1525
1.02009 2.66527
0.889517 9.47267
0.67405 2.03659e+10
0.285298 1.35989e+09
0.246212 3371.41
