5000 1.001
4995 1.001
4970.05 1.0006
4925.42 1.00061
4861.6 1.00062
4779.3 1.00063
4679.46 1.00064
4563.21 1.00066
4431.83 1.00068
4286.79 1.0007
4129.64 1.00073
3962.06 1.00076
3785.77 1.00079
3602.54 1.00056
2000.44 1.0025
1830.19 1.00274
1667.43 1.0024
1512.78 1.00331
1366.72 1.0022
1229.58 1.00163
1040.95 1.00192
982.653 1.00102
872.897 1.00344
772.112 1.00389
725.013 1.00692
520.862 1.00385
452.919 1.00887
392.151 1.03371
338.078 1.0149
248.04 1.03695
194.408 1.03134
138.366 1.05189
115.97 1.07142
105.996 1.00948
88.2586 1.01139
73.1673 1.08546
66.509 1.01515
49.6252 1.17493
40.5993 1.15926
33.0684 1.0307
29.7946 1.06943
24.1068 1.5141
19.4182 1.95321
13.9212 2.9373
8.7935 1.12044
7.81742 1.66809
5.45549 1.20118
4.26805 2.0196
3.32398 4.50064
1.98884 12.3546
1.74422 1.77415
1.02009 955.418
0.889517 9.47267
0.77477 48.0441
0.67405 19.4363
0.585749 167.611
0.381741 487917
0.212235 111.249
0.134993 4.48224e+09
0.00206146 4.70879e+210
