0 5000 55 1
1 5000 55 0.9998
2 4995 54 1.0002
3 4985.01 55 1.0002
4 4970.05 56 0.999397
5 4950.17 53 1.00061
6 4925.42 56 1
7 4895.87 56 0.999796
8 4861.6 55 1.00021
9 4822.71 56 0.999793
10 4779.3 55 1.00021
11 4731.51 56 0.999789
12 4679.46 55 0.999573
13 4623.31 53 1.00065
14 4563.21 56 0.999343
15 4499.32 53 1.00067
16 4431.83 56 0.997746
17 4360.92 46 1.00253
18 4286.79 57 0.997437
19 4209.62 46 1.00262
20 4129.64 57 0.99734
21 4047.05 46 1.00272
22 3962.06 57 0.997228
23 3874.9 46 1.00284
24 3785.77 57 0.997099
25 3694.91 46 1.00244
26 3602.54 55 0.997782
27 3508.88 47 1.00228
28 3414.14 55 0.99766
29 3318.54 47 1.00241
30 3222.3 55 0.99783
31 3125.63 48 1.00256
32 3028.74 56 0.996704
33 2931.82 46 1.00239
34 2835.07 53 0.997534
35 2738.68 46 1.00329
36 2642.82 55 0.996978
37 2547.68 47 1.00315
38 2453.42 55 0.998371
39 2360.19 51 1
40 2268.14 51 1.00044
41 2177.41 52 0.999082
42 2088.14 50 1.00048
43 2000.44 51 1
44 1914.42 51 0.998956
45 1830.19 49 0.999454
46 1747.83 48 1.00229
47 1667.43 52 0.998202
48 1589.06 49 1.00063
49 1512.78 50 1
50 1438.66 50 1.0007
51 1366.72 51 1.0022
52 1297.02 54 0.996921
53 1229.58 50 1.00653
54 1164.41 58 0.990598
55 1101.53 47 1.00638
56 1040.95 54 0.992344
57 982.653 46 1.0092
58 926.642 55 0.990335
59 872.897 46 1.00921
60 821.396 54 0.991514
61 772.112 47 1.0183
62 725.013 61 0.986302
63 680.062 51 1.0178
64 637.218 63 0.976735
65 596.436 48 1.02719
66 557.668 64 0.976958
67 520.862 51 1.03914
68 485.964 71 0.95968
69 452.919 51 1.00665
70 421.667 54 0.971943
71 392.151 42 1.0443
72 364.308 59 1
73 338.078 59 1.00891
74 313.398 62 0.968595
75 290.207 52 1.03506
76 268.441 62 0.977897
77 248.04 56 1.01217
78 228.941 59 0.978397
79 211.083 54 1.04851
80 194.408 64 0.870329
81 178.855 37 1.08748
82 164.368 52 1.01224
83 150.89 54 1.04748
84 138.366 61 0.937025
85 126.743 52 1.07359
86 115.97 61 0.901698
87 105.996 49 1.15202
88 96.7748 64 0.865311
89 88.2586 50 0.944923
90 80.4036 45 1.28242
91 73.1673 65 0.803581
92 66.509 49 1.11099
93 60.3902 56 1.05093
94 54.7739 59 0.788724
95 49.6252 46 1.35292
96 44.9108 61 1
97 40.5993 61 0.762662
98 36.6612 50 1.02765
99 33.0684 51 1.12858
100 29.7946 55 0.546547
101 26.8152 37 1.88508
102 24.1068 54 0.607876
103 21.6479 42 1.66218
104 19.4182 53 0.629089
105 17.3987 44 2.81387
106 15.5718 62 0.335641
107 13.9212 45 1.24048
108 12.4317 48 1.37955
109 11.089 48 2.46401
110 9.88033 58 0.242451
111 8.7935 44 2.78287
112 7.81742 53 0.527505
113 6.94187 48 3.16587
114 6.15744 56 0.121084
115 5.45549 43 5.20549
116 4.82811 52 1
117 4.26805 52 1.59775
118 3.76869 54 0.0414141
119 3.32398 42 1.8252
120 2.92843 44 7.75922
121 2.57702 50 0.460201
122 2.2652 48 1
123 1.98884 48 12.3546
124 1.74422 53 0.179071
125 1.52793 50 50.7481
126 1.33694 56 9.43031
127 1.16849 59 0.000191988
128 1.02009 49 50.4624
129 0.889517 53 29.1547
130 0.77477 56 1
131 0.67405 56 32370.2
132 0.585749 63 1
133 0.50843 63 365.226
134 0.440809 66 0.0107043
135 0.381741 64 2.04953e-06
136 0.330206 59 7.78659e+07
137 0.285298 65 0.000902607
138 0.246212 63 8.79786e-08
139 0.212235 59 7.26301e-07
140 0.182734 56 0.00420099
141 0.157151 55 1
142 0.134993 55 7.39027e+12
143 0.115824 59 5.6386e-12
144 0.0992611 56 23728.7
145 0.0849675 57 1.66956e+10
146 0.0726472 59 1
147 0.0620407 59 1
148 0.0529207 59 1
149 0.0450885 59 1
150 0.0383703 59 1
151 0.0326147 59 1
152 0.0276899 59 1
153 0.023481 59 1
154 0.0198884 59 1
155 0.0168256 59 5.67603e-104
156 0.0142177 55 1
157 0.0119997 55 1
158 0.0101157 55 1.16812e-43
159 0.00851746 54 9.74393e+50
160 0.00716318 55 1
161 0.00601707 55 1
162 0.00504833 55 1
163 0.0042305 55 1
164 0.00354093 55 1
165 0.00296021 55 1
166 0.00247178 55 1
167 0.00206146 55 1
168 0.0017172 55 1
169 0.00142871 55 1
170 0.00118726 55 1
171 0.000985424 55 1
172 0.000816916 55 1
173 0.000676407 55 1
174 0.000559388 55 1
175 0.000462055 55 1
176 0.000381195 55 1
177 0.000314105 55 1
