5000 1.0008
4995 1.0008
4970.05 1.00081
4925.42 1.00081
4861.6 1.00082
4779.3 1.00021
4679.46 1.00128
4563.21 1.00154
4431.83 1.00158
4286.79 1.00163
4129.64 1.00145
3962.06 1.00202
3785.77 1.00106
3602.54 1.00111
3414.14 1.00147
2931.82 1.00034
2738.68 1.00037
2547.68 1.00196
2360.19 1.00127
2177.41 1.00138
2088.14 1.00096
1830.19 1.00109
1667.43 1.003
1512.78 1.00663
1366.72 1.00956
1229.58 1.01063
1101.53 1.01095
982.653 1.0092
872.897 1.00921
772.112 1.00911
680.062 1.00295
596.436 1.00504
557.668 1.00179
520.862 1.00771
452.919 1.00665
392.151 1.00255
364.308 1.01661
313.398 1.00962
290.207 1.00692
248.04 1.02862
211.083 1.05349
138.366 1.00725
115.97 1.04406
96.7748 1.08618
88.2586 1.04636
73.1673 1.22754
60.3902 1.24019
54.7739 1.03719
44.9108 1.2494
36.6612 1.24385
33.0684 1.2737
17.3987 1.25848
15.5718 1.56757
13.9212 1.65339
12.4317 1.08376
9.88033 1.83541
8.7935 1.40658
5.45549 1.73309
4.26805 2.55282
3.76869 6.40713
3.32398 1.351
2.57702 1.4741
2.2652 1.55498
1.98884 2.73357
1.52793 1.92414
0.77477 634.941
0.440809 93.4207
0.285298 1107.9
0.157151 580.156
0.023481 9.79635e+36
