5000 1.0014
4985.01 1.00141
4950.17 1.00142
4895.87 1.00123
4822.71 1.00124
4731.51 1.00106
4623.31 1.00238
4499.32 1.00156
4360.92 1.00207
4209.62 1.00214
4047.05 1.00223
3874.9 1.00233
3694.91 1.00135
3508.88 1.00143
3318.54 1.00151
3125.63 1.00224
2931.82 1.00273
2738.68 1.00293
2547.68 1.00275
2360.19 1.00297
2177.41 1.00368
2000.44 1.001
1830.19 1.00328
1667.43 1.00421
1512.78 1.00066
1366.72 1.00513
1229.58 1.00407
1101.53 1.00364
982.653 1.00408
872.897 1.00459
772.112 1.01042
680.062 1.00147
596.436 1.01011
421.667 1.01433
364.308 1.0055
313.398 1.01285
268.441 1.03025
228.941 1.09607
178.855 1.03991
150.89 1.00665
115.97 1.07142
96.7748 1.13202
80.4036 1.09096
73.1673 1.02771
60.3902 1.0167
54.7739 1.03719
49.6252 1.19885
36.6612 1.08527
33.0684 1.06235
29.7946 1.18272
17.3987 1.18818
15.5718 1.06633
12.4317 1.17454
11.089 2.25154
8.7935 2.21675
6.94187 3.65641
3.76869 2.21673
1.98884 4.51956
1.74422 3.14762
1.52793 3.70232
1.16849 30.6684
0.77477 174.657
0.585749 30.3997
0.440809 815323
0.212235 1.89569e+12
