5000 1.0002
4731.51 1.00042
4623.31 1.00065
4499.32 1.00111
4360.92 1.00115
4209.62 1.00166
4047.05 1.00124
3874.9 1.00129
3694.91 1.00027
3508.88 1.00029
3125.63 1.00032
2931.82 1.00137
2738.68 1.0011
2547.68 1.00118
1830.19 1.00055
1747.83 1.00057
1438.66 1.00139
1164.41 1.00172
1040.95 1.00385
926.642 1.00541
821.396 1.01102
725.013 1.01249
637.218 1.01582
557.668 1.00901
452.919 1.00665
392.151 1.00768
364.308 1.01104
248.04 1.02862
194.408 1.05821
164.368 1.05628
138.366 1.0906
96.7748 1.05302
73.1673 1.07073
60.3902 1.1229
44.9108 1.04554
36.6612 1.6791
26.8152 1.68555
15.5718 1.78241
11.089 1.31067
9.88033 2.0309
8.7935 1.40658
6.94187 1.77929
4.26805 1.59775
3.76869 69.7915
2.57702 15.1246
2.2652 1.55498
1.74422 5.58437
0.889517 89.7314
0.77477 48.0441
0.50843 365.226
0.285298 36876.7
0.246212 195757
0.157151 1.95269e+08
0.115824 5618.36
0.0168256 6.47871e+25
