5000 1.001
4985.01 1.0008
4950.17 1.00061
4895.87 1.00061
4822.71 1.00062
4623.31 1.00065
4499.32 1.00067
4360.92 1.00069
4209.62 1.00071
4047.05 1.00074
3874.9 1.00077
3694.91 1.00054
3508.88 1.00057
3318.54 1.0006
3125.63 1.00064
2931.82 1.00068
2738.68 1.00073
2547.68 1.00079
2360.19 1.00085
2177.41 1.00092
2000.44 1.001
1830.19 1.00109
1667.43 1.0012
1512.78 1.00132
1366.72 1.00146
1229.58 1.00244
1101.53 1.00273
982.653 1.00306
821.396 1.00122
772.112 1.0013
680.062 1.00295
520.862 1.00192
452.919 1.00221
421.667 1.01674
364.308 1.02501
313.398 1.03903
268.441 1.05354
228.941 1.03105
194.408 1.06367
164.368 1.05628
138.366 1.08274
115.97 1.03509
96.7748 1.13202
80.4036 1.10462
73.1673 1.01376
60.3902 1.06848
54.7739 1.01842
44.9108 1.16867
36.6612 1.05607
33.0684 1.23576
26.8152 1.39882
19.4182 1.43403
15.5718 1.37863
12.4317 1.37955
11.089 1.31067
8.7935 1.97847
5.45549 2.50054
3.76869 1.30388
3.32398 1.351
2.57702 2.17296
2.2652 2.41796
1.98884 2.73357
1.74422 5.58437
1.52793 13.7071
1.16849 5.5379
0.889517 89.7314
0.330206 20.6645
0.246212 3.83208e+10
0.0529207 2.58832e+16
0.0276899 4.83294e+15
