4895.87 1.00061
4822.71 1.00083
4731.51 1.00085
4623.31 1.00087
4499.32 1.00089
4360.92 1.00092
4209.62 1.00095
4047.05 1.00099
3874.9 1.00155
3694.91 1.00163
3508.88 1.00114
3318.54 1.00121
3125.63 1.00128
2931.82 1.00137
2738.68 1.00146
2547.68 1.00196
2360.19 1.00085
2177.41 1.00092
2000.44 1.001
1830.19 1.00219
1667.43 1.0024
1512.78 1.00265
1366.72 1.00293
1164.41 1.00086
1040.95 1.00192
926.642 1.00216
821.396 1.00244
725.013 1.00276
637.218 1.00314
557.668 1.00179
485.964 1.00206
392.151 1.00511
338.078 1.00891
268.441 1.00373
211.083 1.01431
178.855 1.02835
150.89 1.04748
126.743 1.02395
105.996 1.08862
88.2586 1.03458
60.3902 1.14165
54.7739 1.0563
44.9108 1.27753
29.7946 1.547
21.6479 1.09679
19.4182 1.22874
17.3987 1.12182
13.9212 1.65339
11.089 1.19765
9.88033 1.10651
6.94187 2.74114
5.45549 1.20118
4.82811 1.23013
4.26805 1.26402
3.76869 3.76867
2.92843 1.97973
2.57702 1.4741
1.98884 1.65335
1.52793 1.92414
0.585749 167.611
0.381741 13.73
0.246212 58.0638
0.134993 7.39027e+12
