0 5000 28 0.9996
1 5000 26 1.0004
2 4995 28 0.9996
3 4985.01 26 1.0004
4 4970.05 28 0.999397
5 4950.17 25 1.00081
6 4925.42 29 0.998174
7 4895.87 20 1.00184
8 4861.6 29 0.99815
9 4822.71 20 1.00187
10 4779.3 29 0.998119
11 4731.51 20 1.0019
12 4679.46 29 0.998292
13 4623.31 21 1.00152
14 4563.21 28 0.998467
15 4499.32 21 1.00156
16 4431.83 28 0.998422
17 4360.92 21 1.00161
18 4286.79 28 0.998368
19 4209.62 21 1.00214
20 4129.64 30 0.997823
21 4047.05 21 1.00223
22 3962.06 30 0.998235
23 3874.9 23 1.00155
24 3785.77 29 0.998416
25 3694.91 23 1.00163
26 3602.54 29 0.998336
27 3508.88 23 1.00171
28 3414.14 29 0.998537
29 3318.54 24 1.0009
30 3222.3 27 0.999069
31 3125.63 24 1.00096
32 3028.74 27 0.99901
33 2931.82 24 1.00205
34 2835.07 30 0.997886
35 2738.68 24 1.00219
36 2642.82 30 0.998865
37 2547.68 27 1.00118
38 2453.42 30 0.998778
39 2360.19 27 1.00127
40 2268.14 30 0.998238
41 2177.41 26 1.00138
42 2088.14 29 0.998564
43 2000.44 26 1.0015
44 1914.42 29 0.998434
45 1830.19 26 1.00164
46 1747.83 29 0.998856
47 1667.43 27 1.0036
48 1589.06 33 0.996231
49 1512.78 27 1.00397
50 1438.66 33 0.995838
51 1366.72 27 1.00367
52 1297.02 32 0.996152
53 1229.58 27 1.00407
54 1164.41 32 0.995715
55 1101.53 27 1.00455
56 1040.95 32 0.993298
57 982.653 25 1.00817
58 926.642 33 0.990335
59 872.897 24 1.01036
60 821.396 33 0.987899
61 772.112 23 1.01304
62 725.013 33 0.986302
63 680.062 23 1.00886
64 637.218 29 0.990628
65 596.436 23 1.00842
66 557.668 28 0.994635
67 520.862 25 1.00385
68 485.964 27 0.997944
69 452.919 26 1
70 421.667 26 0.995268
71 392.151 24 1.02061
72 364.308 32 0.967597
73 338.078 20 1.04846
74 313.398 36 0.959368
75 290.207 23 1.02441
76 268.441 30 0.977897
77 248.04 24 1.02448
78 228.941 30 0.98268
79 211.083 26 1.00952
80 194.408 28 0.994869
81 178.855 27 1.01124
82 164.368 29 0.964155
83 150.89 23 1.11926
84 138.366 40 0.865416
85 126.743 20 1.13455
86 115.97 36 0.917384
87 105.996 26 1.03846
88 96.7748 30 0.939883
89 88.2586 24 1.05829
90 80.4036 29 1.09096
91 73.1673 36 0.908763
92 66.509 29 1.12782
