0 5000 11.9 2.2561 1.00032 0.0007494
1 5000 13.5 4.24853 0.99964 0.000762989
2 4995 11.7 2.14709 1.00026 0.00076479
3 4985.01 13 4.49444 0.999859 0.000845135
4 4970.05 11.8 2.08806 1.00034 0.000790781
5 4950.17 13.5 4.29535 0.999616 0.000784529
6 4925.42 11.6 2.24499 1.00043 0.000724295
7 4895.87 13.7 4.02616 0.999551 0.000700175
8 4861.6 11.5 2.24722 1.00045 0.000705858
9 4822.71 13.7 4.02616 0.999482 0.000760018
10 4779.3 11.2 2.4 1.00061 0.000988785
11 4731.51 14.1 4.88774 0.99943 0.00103881
12 4679.46 11.4 2.2891 1.00066 0.00100851
13 4623.31 14.5 4.94469 0.999308 0.000993688
14 4563.21 11.3 2.14709 1.0007 0.00100736
15 4499.32 14.5 4.94469 0.999289 0.0010209
16 4431.83 11 2.36643 1.00086 0.000931457
17 4360.92 14.8 4.62169 0.99913 0.00094375
18 4286.79 11 2.36643 1.00082 0.000856351
19 4209.62 14.5 4.29535 0.999218 0.000830962
20 4129.64 11.2 2.4 1.00046 0.000869315
21 4047.05 12.8 5.07543 0.999975 0.00103278
22 3962.06 12.7 2.36854 0.999976 0.00111497
23 3874.9 12.3 5.1 1.0001 0.0011604
24 3785.77 12.7 1.95192 0.99979 0.0010223
25 3694.91 11.9 4.34626 1.00011 0.00121731
26 3602.54 12.3 1.84662 0.999806 0.00126613
27 3508.88 11.3 4.42832 1.00026 0.00121916
28 3414.14 12.2 1.98997 0.999826 0.00117462
29 3318.54 11.6 4.36348 1.00027 0.00132858
30 3222.3 12.5 2.41868 0.999691 0.00142256
31 3125.63 11.5 4.43283 1.00019 0.00128041
32 3028.74 12.1 1.92094 0.999868 0.00126265
33 2931.82 11.7 4.31393 1.00024 0.0013278
34 2835.07 12.4 1.62481 0.999719 0.00140265
35 2738.68 11.6 4.45421 1.00033 0.0014558
36 2642.82 12.3 1.67631 0.999887 0.00159695
