0 5000 53 1.0018
1 5000 62 0.998202
2 4995 53 1.0018
3 4985.01 62 0.997996
4 4970.05 52 1.00121
5 4950.17 58 0.999394
6 4925.42 55 1.00102
7 4895.87 60 0.999387
8 4861.6 57 1.00021
9 4822.71 58 1.00021
10 4779.3 59 0.999791
11 4731.51 58 1.00021
12 4679.46 59 0.999786
13 4623.31 58 0.999784
14 4563.21 57 0.999781
15 4499.32 56 1
16 4431.83 56 1.00135
17 4360.92 62 0.998854
18 4286.79 57 1.00117
19 4209.62 62 0.998813
20 4129.64 57 1.00121
21 4047.05 62 0.998765
22 3962.06 57 1.00126
23 3874.9 62 0.99871
24 3785.77 57 1.00132
25 3694.91 62 0.998648
26 3602.54 57 1.00139
27 3508.88 62 0.99943
28 3414.14 60 1.00088
29 3318.54 63 0.998194
30 3222.3 57 1.00186
31 3125.63 63 0.998402
32 3028.74 58 1.00165
33 2931.82 63 0.998637
34 2835.07 59 1.00177
35 2738.68 64 0.996355
36 2642.82 54 1.00379
37 2547.68 64 0.997648
38 2453.42 58 1.00204
39 2360.19 63 0.998307
40 2268.14 59 0.999559
41 2177.41 58 1.00138
42 2088.14 61 0.998564
43 2000.44 58 1.00351
44 1914.42 65 0.997392
45 1830.19 60 1.00274
46 1747.83 65 0.996003
47 1667.43 58 1.0024
48 1589.06 62 0.997486
49 1512.78 58 1.0053
50 1438.66 66 0.995146
51 1366.72 59 1.00587
52 1297.02 67 0.988502
53 1229.58 52 1.00489
54 1164.41 58 0.992301
55 1101.53 49 1.00546
56 1040.95 55 0.995208
57 982.653 50 1.00306
58 926.642 53 0.994619
59 872.897 48 1.01036
60 821.396 57 0.989103
61 772.112 48 1.00389
62 725.013 51 0.994498
63 680.062 47 1.01631
64 637.218 58 0.979806
65 596.436 45 1.01861
66 557.668 56 0.982228
67 520.862 46 1.01743
68 485.964 55 0.975609
69 452.919 43 1.02912
70 421.667 56 0.978882
71 392.151 47 1.01025
72 364.308 51 0.986369
73 338.078 46 1.03002
74 313.398 56 0.968595
75 290.207 46 1.04581
76 268.441 59 0.949184
