5000 1.0008
4985.01 1.0004
4731.51 1.00042
4623.31 1.00108
4499.32 1.00156
4360.92 1.00161
4209.62 1.00166
4047.05 1.00148
3874.9 1.00181
3694.91 1.0019
3508.88 1.00086
3222.3 1.00062
3028.74 1.00066
2835.07 1.00071
2642.82 1.00076
2547.68 1.00039
2360.19 1.00085
2177.41 1.00138
2000.44 1.0025
1830.19 1.00274
1667.43 1.0012
1512.78 1.00397
1297.02 1.00154
1164.41 1.00517
1040.95 1.01159
926.642 1.01522
821.396 1.01719
725.013 1.00831
637.218 1.00314
557.668 1.0072
485.964 1.01869
421.667 1.01433
364.308 1.0055
313.398 1.01608
268.441 1.01124
228.941 1.00438
211.083 1.00475
178.855 1.06343
150.89 1.02008
105.996 1.06827
80.4036 1.02519
73.1673 1.11554
66.509 1.03053
54.7739 1.15726
40.5993 1.07669
26.8152 1.62385
21.6479 1.44708
15.5718 1.90063
12.4317 1.08376
9.88033 1.10651
8.7935 1.57599
7.81742 1.13646
6.15744 1.91481
5.45549 3.60785
3.32398 20.2558
2.57702 6.96034
1.98884 1.65335
1.52793 7.12377
1.33694 1771.82
1.02009 955.418
0.585749 167.611
0.381741 188.512
0.330206 8824.17
0.212235 12376.2
0.182734 56662.7
0.134993 2.00905e+19
