0 5000 138 5.91608 0.999243 0.00232579
1 5000 134.2 10.4671 1.00048 0.00234293
2 4995 136.6 6.42184 0.999383 0.00230405
3 4985.01 133.5 11.1018 1.00062 0.00243363
4 4970.05 136.6 7.87655 0.99942 0.00231563
5 4950.17 133.7 10.9275 1.00051 0.00233041
6 4925.42 136.2 8.44748 0.999658 0.00265201
7 4895.87 134.5 11.7665 1.00029 0.00278952
8 4861.6 135.9 9.21358 0.99988 0.00293255
9 4822.71 135.3 12.5543 0.999901 0.00285072
10 4779.3 134.8 9.83667 1.00011 0.00279681
11 4731.51 135.3 11.7051 0.999982 0.00262626
12 4679.46 135.2 9.58958 1.0003 0.00276174
13 4623.31 136.6 11.6979 1.00014 0.00307175
14 4563.21 137.2 10.5622 0.999786 0.00336798
15 4499.32 136.2 11.4787 1.00036 0.0033175
16 4431.83 137.8 9.48472 0.99953 0.00304798
17 4360.92 135.7 10.9458 1.0006 0.00271873
18 4286.79 138.3 8.80965 0.999491 0.00318672
19 4209.62 136.1 11.6743 1.00039 0.00333225
20 4129.64 137.7 8.52115 0.99957 0.00327299
21 4047.05 135.9 10.5589 1.00013 0.00331004
22 3962.06 136.4 8.94651 1.00001 0.00349611
23 3874.9 136.4 11.2712 1.00045 0.0037575
24 3785.77 138.1 10.2513 0.999586 0.00397108
25 3694.91 136.5 11.4739 1.0002 0.00393081
26 3602.54 137.2 9.98799 1.0004 0.00420592
27 3508.88 138.6 11.7576 0.999639 0.00443855
28 3414.14 137.3 11.1 1.00022 0.0050375
29 3318.54 138 12.8996 0.999864 0.0054653
30 3222.3 137.5 11.36 0.999824 0.00478673
31 3125.63 136.9 11.5538 0.999818 0.00421806
32 3028.74 136.3 9.83921 1.00027 0.00418927
33 2931.82 137.1 11.4582 0.999804 0.00409124
34 2835.07 136.5 13.2759 1.00008 0.00452216
35 2738.68 136.7 12.4503 0.999572 0.00450343
36 2642.82 135.5 13.9517 1.00061 0.0041111
37 2547.68 137.1 13.3075 0.998988 0.00394941
38 2453.42 134.5 12.7926 1.00033 0.00397515
39 2360.19 135.3 10.9275 0.998444 0.00453795
40 2268.14 131.6 12.3142 1.00173 0.00454933
41 2177.41 135.5 7.81345 0.997762 0.00432386
42 2088.14 130.6 11.1911 1.00308 0.00469844
43 2000.44 137 9.11043 0.996218 0.0045541
44 1914.42 129.4 10.3846 1.00473 0.00580876
45 1830.19 138.4 8.24864 0.994508 0.00479453
46 1747.83 128.3 6.1 1.00881 0.00660033
47 1667.43 143.6 11.4909 0.990714 0.00718904
48 1589.06 128 8.03741 1.01022 0.00864426
49 1512.78 144.1 13.4421 0.988889 0.0112324
50 1438.66 127.1 8.56096 1.01005 0.0108519
51 1366.72 141.4 11.421 0.989726 0.0110502
52 1297.02 127.2 6.47765 1.01152 0.00939187
53 1229.58 142 9.0111 0.989853 0.00981191
54 1164.41 129.4 7.10211 1.01278 0.0120802
55 1101.53 144.1 11.5191 0.9854 0.0131977
56 1040.95 127.8 6.69029 1.01738 0.0165666
57 982.653 145.6 14.0371 0.981515 0.0180621
58 926.642 127.1 7.00643 1.01668 0.0170169
59 872.897 142.3 11.8495 0.987424 0.0185567
60 821.396 131.1 6.48768 1.01191 0.0177509
61 772.112 140.7 10.6682 0.993355 0.0116446
62 725.013 135.5 5.06458 1.00531 0.0105595
63 680.062 139.3 10.0703 0.999515 0.0144218
64 637.218 138.9 7.81601 1.0071 0.0186229
65 596.436 143.3 11.9754 0.986641 0.0240183
66 557.668 135.1 8.32406 1.01602 0.0312343
67 520.862 143.7 15.0867 0.97981 0.0322969
68 485.964 132.8 7.09648 1.02205 0.0351316
69 452.919 143.1 15.2148 0.977495 0.0468731
70 421.667 132.3 11.2699 1.02596 0.0320497
71 392.151 142.9 10.7652 0.980675 0.0269776
72 364.308 135.1 11.0766 1.01306 0.026908
73 338.078 137.9 6.74463 0.998282 0.0358112
74 313.398 137.1 12.6921 0.998332 0.0335421
75 290.207 134.4 8.0025 1.02436 0.0246848
76 268.441 141.3 9.77804 0.942748 0.0615011
77 248.04 124.9 14.9094 1.04303 0.0843747
78 228.941 134.6 15.4026 0.981139 0.0822483
79 211.083 129.4 15.7747 1.04779 0.0824516
80 194.408 138.6 8.33307 0.968945 0.067896
81 178.855 132 12.3693 1.06717 0.102013
82 164.368 142.8 9.16297 0.963488 0.0677426
83 150.89 136.3 4.40568 1.0339 0.0779571
84 138.366 140.9 9.52313 0.962107 0.11414
85 126.743 134.6 10.6883 1.0761 0.118091
86 115.97 143.1 6.54905 0.979809 0.173484
87 105.996 139 16.5409 1.00315 0.180968
88 96.7748 137.7 5.78014 0.940362 0.0834895
89 88.2586 131.4 5.4626 1.00743 0.0780358
90 80.4036 131.8 5.34416 1.02337 0.113062
91 73.1673 133.1 7.1617 0.928509 0.188925
92 66.509 126.3 13.4985 1.19111 0.31516
