0 5000 54.1 5.80431 0.999481 0.00173331
1 5000 51.5 4.10488 1.00054 0.00180546
2 4995 54.2 5.96322 0.999701 0.00185443
3 4985.01 52.7 4.22019 1.00036 0.00182622
4 4970.05 54.5 5.81808 0.999459 0.00178085
5 4950.17 51.8 4.19047 1.00049 0.00175979
6 4925.42 54.2 5.6356 0.999453 0.00146424
7 4895.87 51.5 2.41868 1.00037 0.00159571
8 4861.6 53.3 6.2458 0.999817 0.00160724
9 4822.71 52.4 2.97321 1.00021 0.00151373
10 4779.3 53.4 5.62494 0.999708 0.00147289
11 4731.51 52 2.14476 1.00045 0.00157006
12 4679.46 53.8 6.16117 0.999616 0.00171817
13 4623.31 52 2.36643 1.00039 0.00189892
14 4563.21 53.8 6.86731 0.999607 0.00190393
15 4499.32 52 2.60768 1.00062 0.0018704
16 4431.83 54.8 6.74981 0.999348 0.00203676
17 4360.92 51.9 3.26956 1.00076 0.00201333
18 4286.79 55.2 6.6 0.999208 0.00186454
19 4209.62 51.8 2.27156 1.00088 0.00182688
20 4129.64 55.5 6.36003 0.998936 0.00177375
21 4047.05 51.1 3.23883 1.00111 0.00193956
22 3962.06 55.6 6.69627 0.999069 0.00202793
23 3874.9 51.9 2.98161 1.00078 0.00229723
24 3785.77 54.9 7.34098 0.999264 0.0024125
25 3694.91 52.1 3.11288 1.00068 0.00255116
26 3602.54 53.6 7.26911 1 0.0028271
27 3508.88 53.6 4.36348 0.999777 0.00293241
28 3414.14 52.8 7.46726 1.00044 0.00300536
29 3318.54 54.3 3.9 1.00004 0.00331148
30 3222.3 54.4 7.74855 1.00032 0.00338313
31 3125.63 55.4 3.87814 0.999717 0.00327179
32 3028.74 54.5 7.24224 1.00007 0.00308945
33 2931.82 53 5.3479 1.00144 0.00313299
34 2835.07 57.2 5.11468 0.998807 0.00315882
35 2738.68 53.8 4.83322 1.00103 0.00317918
36 2642.82 56.6 5.004 0.998533 0.00373382
37 2547.68 52.7 5.56866 1.00205 0.00360598
38 2453.42 57.9 4.39204 0.997686 0.00361894
39 2360.19 52.2 5.0951 1.00204 0.00401985
40 2268.14 57 4.93964 0.997585 0.00390686
41 2177.41 51.5 4.78017 1.00305 0.00503544
42 2088.14 58.1 7.31369 0.99724 0.0052846
43 2000.44 52.3 5.04083 1.00267 0.0052533
44 1914.42 57.6 7.26911 0.997774 0.00582924
45 1830.19 53.3 5.79741 1.0026 0.00689287
46 1747.83 58 8.94427 0.997794 0.00686972
47 1667.43 54.1 5.82151 1.00207 0.00796164
48 1589.06 57.5 9.94233 0.99827 0.00784094
49 1512.78 54.7 5.06063 1.00082 0.00685976
50 1438.66 55.9 8.22739 0.998494 0.00668533
51 1366.72 53.7 4.92037 1.0015 0.00836769
52 1297.02 55.7 9.41329 0.997581 0.00951721
53 1229.58 52.5 5.29623 1.00151 0.00929834
54 1164.41 54.3 7.9 0.997649 0.0100761
55 1101.53 51.5 6.05392 1.00132 0.00943978
56 1040.95 52.9 7.35459 1.0009 0.00880603
57 982.653 53.8 5.1342 0.999843 0.0095244
58 926.642 53.6 8.65101 1.00069 0.00911587
59 872.897 54.2 4.35431 1.00175 0.00810365
60 821.396 55.7 7.05762 0.994837 0.0107336
61 772.112 51.4 5.04381 1.00163 0.0121807
62 725.013 52.6 7.22772 0.99972 0.0163952
63 680.062 52.1 6.47225 1.00087 0.0161181
64 637.218 52.6 6.37495 1.0047 0.0169591
65 596.436 55.5 6.36003 0.995143 0.0178773
66 557.668 52.5 6.29682 1.00463 0.0163593
67 520.862 55 5.01996 0.996696 0.017184
68 485.964 53.2 5.15364 1.00656 0.0180899
69 452.919 56.3 5.49636 0.99187 0.0212183
70 421.667 52.5 6.11964 1.00723 0.0258154
71 392.151 55.4 7.39189 0.989779 0.0293948
72 364.308 51.2 8.4947 1.01768 0.0397918
73 338.078 57.3 8.72983 0.988347 0.0443924
74 313.398 53 8.23408 1.00965 0.0449128
75 290.207 55.7 7.8492 0.992243 0.0308793
76 268.441 53.3 5.23546 1.00326 0.0362055
77 248.04 54 7.69415 0.983219 0.0403976
78 228.941 49.6 8.66256 1.05461 0.0677347
79 211.083 61.3 9.6026 0.9627 0.0648056
80 194.408 52.8 8.36421 1.00968 0.0419411
81 178.855 54.5 3.90512 0.989755 0.0528764
82 164.368 52.4 6.23217 1.0222 0.0721471
83 150.89 55.6 8.78863 1.00369 0.0767538
84 138.366 55.7 6.67907 0.994541 0.0686921
85 126.743 54.6 7.47262 0.970194 0.0954707
86 115.97 50.2 7.27736 1.04415 0.128904
87 105.996 54.3 9.06697 1.00381 0.139107
88 96.7748 53.7 6.27774 0.984593 0.108704
89 88.2586 51.6 5.33292 1.03895 0.141822
90 80.4036 54.2 8.07217 1.04422 0.16475
91 73.1673 56.7 6.48151 1.01001 0.152328
92 66.509 56.6 7.37835 1.01796 0.21656
93 60.3902 56.1 9.90404 1.00371 0.171629
94 54.7739 55.4 4.96387 0.958816 0.0974806
95 49.6252 52.8 5.24976 0.994511 0.146299
96 44.9108 52 6.32456 0.992474 0.240163
97 40.5993 49.7 7.48398 1.24987 0.285322
98 36.6612 57.5 5.08429 0.891604 0.180457
99 33.0684 52.6 4.88262 1.1519 0.266824
100 29.7946 56.3 6.48151 1.04451 0.430682
101 26.8152 55.3 6.32535 1.14527 0.340589
102 24.1068 57.5 7.06045 1.10763 0.339669
103 21.6479 58.3 5.65774 0.795755 0.272362
104 19.4182 52.1 7.87972 1.32334 0.5429
105 17.3987 55.8 6.72012 1.21096 1.15807
106 15.5718 53.8 7.16659 1.01166 0.56894
107 13.9212 51.5 6.5307 1.74792 0.918606
108 12.4317 55.5 6.87386 1.51841 1.38871
109 11.089 55.6 10.2098 1.30265 2.24304
110 9.88033 50.2 5.96322 1.41455 1.62859
111 8.7935 50.3 5.47814 1.40949 0.896084
