5000 1.0024
4985.01 1.00241
4950.17 1.00263
4895.87 1.00286
4822.71 1.00291
4731.51 1.00296
4623.31 1.00325
4499.32 1.00289
4360.92 1.00322
4209.62 1.00166
4047.05 1.00173
3874.9 1.00155
3694.91 1.00163
3508.88 1.002
3318.54 1.00241
3125.63 1.00096
2931.82 1.00102
2738.68 1.00219
2547.68 1.00275
2360.19 1.00297
2177.41 1.00322
2000.44 1.00351
1830.19 1.00109
1667.43 1.0012
1512.78 1.00265
1366.72 1.0022
1164.41 1.00172
1040.95 1.00096
982.653 1.00408
872.897 1.00574
725.013 1.01249
637.218 1.02061
452.919 1.00887
392.151 1.00511
364.308 1.0055
248.04 1.02448
211.083 1.05349
178.855 1.09971
150.89 1.06146
126.743 1.04848
105.996 1.06827
88.2586 1.07035
73.1673 1.01376
66.509 1.01515
60.3902 1.03367
49.6252 1.5268
36.6612 1.3136
24.1068 1.45258
15.5718 1.37863
12.4317 1.17454
11.089 1.71785
8.7935 1.7658
5.45549 1.44283
4.82811 1.51322
3.76869 4.9139
2.92843 10.9174
2.57702 10.2602
1.52793 1.92414
1.16849 399.677
0.889517 89.7314
0.77477 48.0441
0.585749 4.35158e+09
0.330206 8824.17
0.182734 238.039
0.157151 580.156
0.115824 3.1566e+07
0.0042305 4.55029e+102
