5000 1.0008
4985.01 1.0008
4950.17 1.00081
4895.87 1.00082
4822.71 1.00062
4731.51 1.00063
4623.31 1.00043
4499.32 1.00067
4360.92 1.00069
4209.62 1.00071
4047.05 1.00074
3874.9 1.00052
3694.91 1.00027
3508.88 1.00086
3318.54 1.00151
3125.63 1.0016
2931.82 1.00102
2738.68 1.00402
2547.68 1.00354
2360.19 1.00382
2177.41 1.00414
2000.44 1.00451
1830.19 1.00493
1667.43 1.0024
1366.72 1.00146
1297.02 1.00154
926.642 1.00541
821.396 1.00979
725.013 1.00831
596.436 1.01181
520.862 1.00385
338.078 1.02698
313.398 1.00962
290.207 1.00345
268.441 1.00373
211.083 1.01431
178.855 1.09971
150.89 1.02686
138.366 1.01456
115.97 1.0995
88.2586 1.03458
73.1673 1.16223
60.3902 1.05093
49.6252 1.04113
33.0684 1.0307
29.7946 1.30801
24.1068 1.57823
19.4182 1.22874
15.5718 2.02669
11.089 1.31067
9.88033 1.49907
6.94187 2.05498
6.15744 2.25247
4.82811 1.23013
4.26805 1.26402
3.76869 2.89035
2.92843 1.40703
2.57702 15.1246
1.33694 2.11272
1.02009 2.66527
0.889517 89.7314
0.77477 48.0441
0.585749 167.611
0.440809 93.4207
0.285298 33.2852
0.182734 238.039
0.00601707 5.10599e+288
0.00142871 9.47854e+303
