5000 1.0006
4995 1.0006
4970.05 1.0006
4925.42 1.00061
4861.6 1.00041
4779.3 1.00042
4679.46 1.00043
4563.21 1.00066
4431.83 1.00068
4286.79 1.0007
4129.64 1.00073
3962.06 1.00076
3785.77 1.00079
3602.54 1.00083
3414.14 1.00088
3222.3 1.00031
3125.63 1.00192
3028.74 1.00033
2835.07 1.00035
2642.82 1.00038
2360.19 1.00127
2177.41 1.00092
1229.58 1.00163
1101.53 1.00273
982.653 1.00102
872.897 1.00459
772.112 1.00911
680.062 1.0059
596.436 1.01181
520.862 1.01353
452.919 1.01558
392.151 1.01283
313.398 1.0064
248.04 1.0081
211.083 1.01431
178.855 1.01691
150.89 1.00665
96.7748 1.09746
73.1673 1.04185
66.509 1.09441
49.6252 1.10601
40.5993 1.13106
36.6612 1.02765
29.7946 1.30801
26.8152 1.038
21.6479 1.09679
19.4182 1.05285
13.9212 1.77653
8.7935 2.48373
6.94187 1.54058
4.82811 4.26245
2.92843 1.40703
2.2652 2.41796
1.33694 9.43031
1.16849 72.1711
0.67405 377.769
0.212235 111.249
