5000 1.0006
4995 1.0004
4985.01 1.0006
4950.17 1.00121
4895.87 1.00245
4822.71 1.00145
4731.51 1.00169
4623.31 1.00217
4499.32 1.00267
4360.92 1.00368
4209.62 1.00309
4047.05 1.00371
3874.9 1.00362
3694.91 1.00407
3508.88 1.00029
3318.54 1.00181
3125.63 1.0016
2835.07 1.00035
2642.82 1.00038
2453.42 1.00041
2268.14 1.00265
2088.14 1.00192
1914.42 1.00052
1747.83 1.00172
1589.06 1.00315
1438.66 1.00139
1297.02 1.00386
1164.41 1.0121
1040.95 1.00578
926.642 1.00108
821.396 1.00979
725.013 1.00831
680.062 1.00295
485.964 1.0356
452.919 1.00443
364.308 1.0055
290.207 1.05668
248.04 1.02036
194.408 1.10267
164.368 1.09555
138.366 1.05952
126.743 1.06515
105.996 1.05824
80.4036 1.09096
73.1673 1.07073
54.7739 1.63711
44.9108 1.561
36.6612 1.87267
24.1068 1.5141
21.6479 3.32357
15.5718 1.90063
13.9212 1.43213
9.88033 1.22436
8.7935 1.40658
6.94187 2.05498
6.15744 11.4281
5.45549 13.0166
4.26805 53.6825
2.57702 1.4741
2.2652 2.41796
1.98884 5154.8
1.52793 2575.37
1.33694 187.886
1.16849 5.5379
0.77477 403150
0.440809 8727.43
0.330206 3.7681e+06
0.285298 1.66919e+15
0.246212 58.0638
0.134993 2.71851e+06
0.0450885 4.28601e+09
0.0326147 2.06964e+13
0.023481 3.12991e+18
0.0198884 6.86309e+21
0.0142177 4.34932e+91
0.00142871 9.47854e+303
