5000 1.0002
4995 1.0008
4970.05 1.0004
4861.6 1.00021
4779.3 1.00021
4679.46 1.00021
4563.21 1.00022
4129.64 1.00048
3962.06 1.0005
3508.88 1.00086
3318.54 1.00181
3125.63 1.00192
2931.82 1.00205
2738.68 1.00183
2547.68 1.00079
2360.19 1.0017
2177.41 1.00184
2000.44 1.002
1830.19 1.00164
1667.43 1.0024
1512.78 1.00265
1366.72 1.00513
1229.58 1.00489
1101.53 1.00364
982.653 1.00306
821.396 1.00244
772.112 1.0013
680.062 1.00886
520.862 1.01353
452.919 1.01558
392.151 1.02845
338.078 1.00296
268.441 1.04572
228.941 1.01319
164.368 1.05628
138.366 1.01456
115.97 1.00866
96.7748 1.05302
80.4036 1.09096
66.509 1.04614
49.6252 1.19885
44.9108 1.2494
36.6612 1.42561
29.7946 1.547
21.6479 1.09679
19.4182 1.50981
15.5718 2.79406
12.4317 1.08376
9.88033 1.49907
7.81742 4.64148
5.45549 2.50054
4.26805 2.55282
3.32398 8.21456
2.57702 4.72177
2.2652 2.41796
1.33694 19.9236
1.16849 30.6684
1.02009 358.469
0.585749 30.3997
0.440809 7.88045e+06
0.212235 111.249
0.115824 9.96411e+14
0.0849675 129211
0.0450885 7.87333e+28
0.0198884 6.86309e+21
